0.0 -81.18610076193104 149.199065740934
9.999999999990905 -54.16328085713113 159.64634087669023
19.99999999998181 -76.91662485386641 162.2595501335836
29.999999999972715 -50.489448201839934 162.2829069324654
39.99999999996362 -46.88562896845542 168.07246120786314
49.999999999954525 -64.13214594653931 156.4562230815094
59.99999999994543 -42.393201460991264 181.83946332351616
69.99999999993634 -63.22767833090023 151.99597572495423
79.99999999992724 -63.77938655611612 151.12172105325016
89.99999999991815 -71.6743526764786 149.096594037196
99.99999999990905 -61.4697493823613 157.86363404539006
109.99999999989996 -79.63761628832259 155.93489917779422
119.99999999989086 -69.85366862599304 158.70870357884388
129.99999999988177 -52.10760808692427 171.8673643724039
139.99999999987267 -75.05158800253898 164.40771190181678
149.99999999986358 -52.03535782031739 174.1615329820707
159.99999999985448 -85.43310925784922 160.1310494654267
169.9999999998454 -55.46847310488454 195.82614465319637
179.9999999998363 -69.41269643241776 146.20216389788524
189.9999999998272 -33.78655369414312 182.74567773225328
199.9999999998181 -62.228573639472614 145.51718349655036
